countrycode,country,year,fdi,rgdpo,pop,csh_i,ave_income
ITA,Italy,2008,-23.95609030635723,2116344.75,59.319233999999994,138.6016314,71.82154233
JPN,Japan,2008,29.466699944793955,4512246.5,127.3179,121.2848693,71.34560027
KOR,"Korea, Rep.",2008,67.2943581625179,1463138.5,48.509842,176.69362560000002,60.71827493
LUX,Luxembourg,2008,768.2301947794385,26912.06445,0.485079,217.3433438,111.68590990000001
LVA,Latvia,2008,242.6379057137291,40031.73438,2.144215,165.9779665,37.58373375
MEX,Mexico,2008,174.8157486523143,1677677.25,114.972821,114.16214120000001,29.37494581
NLD,Netherlands,2008,1256.8659508471646,783858.0,16.519862,116.80646589999999,95.52011271
NOR,Norway,2008,268.1965666784358,393996.875,4.7716330000000005,114.0634553,166.2224159
NZL,New Zealand,2008,117.23943386176234,127207.1563,4.28538,112.7384733,59.75662376
POL,Poland,2008,164.58703120040977,689028.125,38.525752000000004,103.0346797,36.003910299999994
PRT,Portugal,2008,179.96066598515876,259193.7344,10.577458,152.57784180000002,49.32953659
SVK,Slovak Republic,2008,278.93073133200056,119199.8906,5.39671,141.30621100000002,44.46421422
SVN,Slovenia,2008,117.2386159167722,55571.046879999994,2.030599,192.2066288,55.0919642
SWE,Sweden,2008,486.0240918354152,384315.5938,9.226333,135.0917561,83.85379599
TUR,Turkey,2008,156.5692714444187,1079566.25,70.34435699999999,113.25966229999999,30.89469278
USA,United States,2008,136.28230518665882,15305872.0,304.473143,115.2730483,101.1982338
AUS,Australia,2009,186.64471790540102,919825.75,21.77069,136.03699530000003,85.0544843
AUT,Austria,2009,215.32334581707607,326315.9063,8.361362,134.2131219,78.56426718
BEL,Belgium,2009,1076.5239763058094,383202.4063,10.854388,144.64781299999999,71.07006817
CAN,Canada,2009,92.02813390277214,1304883.375,33.746559000000005,121.8092334,77.84057728
CHE,Switzerland,2009,530.5735523531596,410140.8438,7.737316000000001,150.620981,106.71034709999999
CHL,Chile,2009,484.5157927131324,267007.875,16.829957,107.5703264,31.93779363
CZE,Czech Republic,2009,154.13644641106708,263267.2813,10.460022,137.04573090000002,50.66734375
DEU,Germany,2009,99.94902263950259,3139045.5,80.519685,94.59018882,78.48007146
DNK,Denmark,2009,70.76852356381991,222058.0313,5.523755,119.43450220000001,80.9274626
ESP,Spain,2009,54.20346352331483,1507975.75,46.295190999999996,152.4725769,65.57258786
EST,Estonia,2009,572.2689321212538,25151.43359,1.336013,111.66012849999998,37.8979664
FIN,Finland,2009,-211.5734675450204,198093.6094,5.340485,130.82735359999998,74.67128273
FRA,France,2009,41.187954981863086,2248625.25,64.542997,121.6542741,70.13451559
GBR,United Kingdom,2009,36.80379563659131,2191216.0,62.221164,89.06588459,70.89423251
GRC,Greece,2009,50.467282453891926,319695.6875,11.179425,115.127169,57.56800209
HUN,Hungary,2009,-136.96984534206544,194265.3906,10.034951,105.0339382,38.97122216
IRL,Ireland,2009,1375.9305582403,218560.5156,4.558603,121.8130595,96.51699252
ISL,Iceland,2009,29.615020294726545,12464.22754,0.314336,91.22462384,79.82429517
ISR,Israel,2009,133.8960409243391,209740.9375,7.262964,102.21822490000001,58.13439533
ITA,Italy,2009,45.726020732545955,2039252.375,59.467195999999994,128.1612269,69.03309772
JPN,Japan,2009,14.089413464892148,4286371.5,127.340884,103.76028649999999,67.76193427
KOR,"Korea, Rep.",2009,60.30190788460141,1438214.75,48.807036,154.8235895,59.32054747
LUX,Luxembourg,2009,3198.4734343237824,25784.19727,0.49625699999999995,171.19378,104.5949738
LVA,Latvia,2009,-7.461686112007658,34782.24609,2.117307,107.43181829999999,33.07026206
MEX,Mexico,2009,130.3078836033341,1573495.0,116.81561200000002,106.7649348,27.11616856
NLD,Netherlands,2009,674.0863022596866,726456.1875,16.575173,108.60486750000001,88.22978145
NOR,Norway,2009,134.65481710740073,332928.0625,4.8303709999999995,117.46863529999999,138.75024580000002
NZL,New Zealand,2009,-2.6026787738215345,129252.8672,4.329124,94.77796962,60.10408727
POL,Poland,2009,192.2470561439099,727771.5,38.551489000000004,83.37883521,38.00298706
PRT,Portugal,2009,137.98114594477738,260321.2969,10.59026,139.2254805,49.48424209
SVK,Slovak Republic,2009,102.95772863124306,114036.2578,5.401951,104.8577763,42.49679353
SVN,Slovenia,2009,-41.546178053497925,51596.71875,2.0428040000000003,137.23978730000002,50.84628537
SWE,Sweden,2009,125.72932734509905,358494.9688,9.303432,112.53341979999999,77.57177402
TUR,Turkey,2009,80.28443897171512,1055669.625,71.26130699999999,75.7889789,29.82209082
USA,United States,2009,64.29888325086719,14844276.0,307.231961,96.25207242,97.26497376
AUS,Australia,2010,185.5061929163445,996977.75,22.162863,128.0484726,90.55729689
AUT,Austria,2010,-338.5120984050229,335253.4063,8.391986,132.6264649,80.42152324
BEL,Belgium,2010,1389.9701903360465,410931.0625,10.929978,153.2209914,75.68564729
CAN,Canada,2010,111.0181178016444,1387123.625,34.126173,129.8130973,81.82601982
CHE,Switzerland,2010,182.47839947172037,421463.0625,7.830533999999999,138.7589811,108.3507658
CHL,Chile,2010,441.91232110899375,307131.0,17.015048,117.9748899,36.33743948
CZE,Czech Republic,2010,295.43705782211384,265192.875,10.506617,135.4412237,50.81159136
DEU,Germany,2010,151.81711576646305,3292697.5,80.435307,101.9997095,82.40792073
DNK,Denmark,2010,-220.32116808978196,234612.8125,5.550959,119.3870943,85.08393212
ESP,Spain,2010,172.73395615355122,1488354.5,46.601492,146.0345225,64.29399465
EST,Estonia,2010,801.9460150772352,26112.02148,1.3320889999999999,114.406995,39.46127366
FIN,Finland,2010,297.44537392694326,202148.6563,5.367693,132.2962387,75.81358547
FRA,France,2010,88.74093940472109,2313305.0,64.876959,126.49751570000001,71.78046343
GBR,United Kingdom,2010,164.8012032959477,2177449.75,62.716683999999994,106.67882279999999,69.89223036
GRC,Greece,2010,10.747332313981044,301925.1563,11.177508999999999,99.34469862,54.37735986
HUN,Hungary,2010,-963.9078734740306,201116.9219,10.014633,102.75742659999999,40.42754984
IRL,Ireland,2010,1025.709301739213,220290.2031,4.617334,112.28549479999998,96.04344705
ISL,Iceland,2010,116.39014405971137,11644.13867,0.318042,70.67209528,73.70326704
ISR,Israel,2010,180.24593466946885,216012.9063,7.420367999999999,104.88606840000001,58.60276433
ITA,Italy,2010,28.191193585256286,2045185.625,59.588007,124.51047549999998,69.09358349
JPN,Japan,2010,7.869661013206485,4523647.0,127.319802,101.6117224,71.52479132
KOR,"Korea, Rep.",2010,52.3115378919416,1562463.625,49.090041,164.8653719,64.07378313
LUX,Luxembourg,2010,4432.903799139202,28784.710939999997,0.507889,177.8548712,114.0924515
LVA,Latvia,2010,110.5071491095915,35144.64453,2.090519,95.21983275,33.84300220000001
MEX,Mexico,2010,119.62278992211641,1694513.625,118.61754199999999,105.875592,28.75808686
NLD,Netherlands,2010,834.1511281137033,724397.1875,16.631570999999997,116.10110759999999,87.68137013
NOR,Norway,2010,303.92090895386133,359414.125,4.8912510000000005,120.3724,147.9241347
NZL,New Zealand,2010,11.774812830744489,134797.9219,4.369027,96.17047387,62.11011232
POL,Poland,2010,231.3562200293702,788343.4375,38.574682,89.50850956,41.14119938
PRT,Portugal,2010,213.91039353192062,268310.6875,10.584837,141.0506268,51.02906887
SVK,Slovak Republic,2010,142.6247786250241,119972.75,5.406896,114.03257269999999,44.66819917
SVN,Slovenia,2010,40.05985945456444,51961.64063,2.05248,132.4495034,50.96449994
SWE,Sweden,2010,7.716199268928026,376936.625,9.382297,128.47970120000002,80.87662269
TUR,Turkey,2010,71.06240327734932,1173178.0,72.310416,101.0478397,32.66080589
USA,United States,2010,104.47826955905126,15250698.0,309.87617,100.06402890000001,99.07529812
AUS,Australia,2011,283.4412906681467,1039931.5,22.542371,131.7852769,92.86861881
AUT,Austria,2011,321.2578684681868,349129.8438,8.423559,146.53947490000002,83.43633099
BEL,Belgium,2011,1807.6996697026843,419642.5,11.005175,166.1928922,76.76201368
CAN,Canada,2011,129.14778772655686,1455815.5,34.499905,134.6605131,84.94782937
CHE,Switzerland,2011,178.93374057139278,465142.7813,7.925813000000001,156.13494719999997,118.1425418
CHL,Chile,2011,577.1431944228735,338956.3125,17.201304999999998,123.740481,39.66853629999999
CZE,Czech Republic,2011,110.77833916895506,281526.3125,10.533985000000001,139.5627666,53.80097455
DEU,Germany,2011,156.38861483776364,3473488.75,80.424665,109.7403071,86.94417328
DNK,Denmark,2011,237.612920891332,243004.7656,5.5765769999999995,122.09879369999999,87.72248659
ESP,Spain,2011,128.7564017119046,1476010.75,46.708366,139.5941746,63.61487705
EST,Estonia,2011,291.02867035303086,29213.871089999997,1.328068,142.36672040000002,44.28255211
FIN,Finland,2011,-132.3475319808157,207375.0625,5.395816,147.2001494,77.36833390000001
FRA,France,2011,93.10426345814257,2392258.0,65.199104,134.6305409,73.86355981
GBR,United Kingdom,2011,62.160454451731596,2208982.75,63.164949,103.9351531,70.40119336
GRC,Greece,2011,22.875992982309295,271560.8125,11.153047,86.62437109999999,49.01594875
HUN,Hungary,2011,449.8894035346494,208628.6563,9.988846,103.0944762,42.04578736
IRL,Ireland,2011,596.872666062198,227895.7969,4.652714,117.20320819999999,98.60383454
ISL,Iceland,2011,452.95802411748787,11794.95313,0.32103000000000004,77.97734276,73.96298786
ISR,Israel,2011,199.3837841895693,222138.9063,7.563333999999999,115.33317009999999,59.12555033
ITA,Italy,2011,91.21966111107895,2097792.75,59.678993000000006,129.748017,70.76278874
JPN,Japan,2011,-0.8328979867140716,4451222.5,127.2529,103.81271140000001,70.41666643
KOR,"Korea, Rep.",2011,48.996402325508036,1590547.625,49.356691999999995,167.2352852,64.87307427
LUX,Luxembourg,2011,888.4455563676202,28095.12305,0.519981,231.17555530000004,108.76954450000001
LVA,Latvia,2011,320.50132107671055,38029.33203,2.063661,128.7910556,37.09746099
MEX,Mexico,2011,124.19867272763338,1830819.125,120.36527099999999,106.89958,30.62020463
NLD,Netherlands,2011,2238.285017391691,744237.0,16.689863,122.3997803,89.76816173
NOR,Norway,2011,124.43326638002257,399405.1563,4.953945,115.4183872,162.3029198
NZL,New Zealand,2011,49.327035910068055,141198.7344,4.404483,98.94381977,64.53565351
POL,Poland,2011,210.72197951580836,842787.5625,38.594217,93.93827701,43.9602071
PRT,Portugal,2011,241.67796992231433,265376.0938,10.558909,120.8417264,50.59488306
SVK,Slovak Republic,2011,333.2033785451723,121664.6641,5.411377,121.7533375,45.26062182
SVN,Slovenia,2011,102.90754805574966,53544.31641,2.059023,132.0018162,52.34992053
SWE,Sweden,2011,74.71890403782264,398176.4063,9.462352000000001,134.4991814,84.71108982
TUR,Turkey,2011,117.17740146350748,1317385.5,73.517002,113.8873376,36.07355445
USA,United States,2011,100.0,15517930.0,312.390368,100.0,100.0
AUS,Australia,2012,224.78908318144204,1026887.875,22.911375,134.55376769999998,90.226834
AUT,Austria,2012,76.85522334911218,366913.625,8.455477,148.98320139999998,87.35536303
BEL,Belgium,2012,80.92301757179683,435998.75,11.079521000000002,164.529699,79.21877190000001
CAN,Canada,2012,163.17233047343902,1470333.375,34.868151,138.1164235,84.88886825
CHE,Switzerland,2012,360.4537099866644,489942.7813,8.022628,142.55549299999998,122.93981480000001
CHL,Chile,2012,683.6502639178665,360905.2813,17.388437,129.2706093,41.78270353
CZE,Czech Republic,2012,274.2255445535839,285324.3438,10.545161,138.0939555,54.46900708
DEU,Germany,2012,111.35786163435529,3484178.0,80.477952,100.78154690000001,87.15398802
DNK,Denmark,2012,-301.28389982069467,246023.4844,5.6009720000000005,122.3887385,88.42539525
ESP,Spain,2012,112.42407071304686,1479986.5,46.637082,131.09019070000002,63.88372486
EST,Estonia,2012,467.76783853308206,32000.183589999997,1.3240399999999999,153.5590919,48.6536258
FIN,Finland,2012,115.84272569403504,211397.5625,5.424644,139.8469612,78.44993343
FRA,France,2012,74.01426516680239,2421442.25,65.508241,128.8245356,74.41183664
GBR,United Kingdom,2012,105.87057397798839,2287097.25,63.573766000000006,109.490858,72.42200414
GRC,Greece,2012,40.81620664001823,265921.0938,11.109662,78.93517723,48.1854355
HUN,Hungary,2012,500.68435898359166,209031.0156,9.958333999999999,101.9098448,42.25595181
IRL,Ireland,2012,1094.714108328925,227082.6406,4.667868,127.9801364,97.93303541
ISL,Iceland,2012,432.0040677884956,12252.6875,0.323407,85.24041453,76.26860231
ISR,Israel,2012,211.27629266100442,231867.375,7.694507000000001,116.3172396,60.66283358
ITA,Italy,2012,0.10124571074798508,2109460.5,59.737717,120.2629682,71.08641664
JPN,Japan,2012,0.5315562734105292,4474208.5,127.139821,106.61163329999998,70.84324877
KOR,"Korea, Rep.",2012,46.81514547334614,1610429.0,49.608451,159.1914512,65.35062752
LUX,Luxembourg,2012,15210.359105226033,31387.80664,0.532479,215.4666606,118.66491440000001
LVA,Latvia,2012,231.24830078454136,40704.04688,2.03709,128.8320548,40.22455231
MEX,Mexico,2012,88.18885414683754,1862728.75,122.07096299999999,110.49011329999999,30.71857697
NLD,Netherlands,2012,1743.6091312318642,764032.375,16.749318,115.80755819999999,91.82870924
NOR,Norway,2012,323.8071347951322,422899.25,5.018367,123.5455143,169.6439369
NZL,New Zealand,2012,131.6221510183398,140903.8906,4.4358830000000005,103.44682979999999,63.94502307
POL,Poland,2012,88.65122733323977,892049.0625,38.609486,86.73839084,46.51130954
PRT,Portugal,2012,612.3163149607602,271814.8438,10.515016000000001,100.3291158,52.03877663
SVK,Slovak Republic,2012,114.66308251145661,125699.7656,5.415496,107.62619299999999,46.72615816
SVN,Slovenia,2012,4.36314886561625,54214.89453,2.062881,119.24589990000001,52.90640932
SWE,Sweden,2012,47.368711267123935,407294.3125,9.543457,129.6500934,85.91450076
TUR,Turkey,2012,94.80228337759766,1398700.75,74.849187,104.3561613,37.61850797
USA,United States,2012,93.41860252713087,15899255.0,314.799465,103.2734059,101.6732335
AUS,Australia,2013,206.85180479360122,1034652.563,23.270464999999998,127.7919707,89.50624185
AUT,Austria,2013,6.326410115234397,371458.7813,8.486962,141.4778142,88.10939479
BEL,Belgium,2013,-328.3762493590521,444467.375,11.153122,148.6260075,80.22454851
CAN,Canada,2013,219.3581666323454,1493623.5,35.230612,135.7469095,85.34631941
CHE,Switzerland,2013,-218.254090582955,503636.3125,8.118719,128.0612457,124.8801385
CHL,Chile,2013,450.96794798097017,368722.8438,17.575833,122.29034850000001,42.23261502
CZE,Czech Republic,2013,211.8172996111743,293078.0938,10.545314,125.4042364,55.94840223
DEU,Germany,2013,108.2915825757917,3597396.5,80.565861,98.37131533,89.88787246
DNK,Denmark,2013,11.937136931826572,248053.9688,5.624293,117.60242930000001,88.78550902
ESP,Spain,2013,231.4606167092179,1481810.125,46.455163,120.75295679999999,64.21291949
EST,Estonia,2013,263.4814152948222,33208.0625,1.32005,146.1939744,50.64271757
FIN,Finland,2013,-110.32288192205864,207035.8125,5.453061,128.2929564,76.43089856
FRA,France,2013,67.74462693259225,2515464.0,65.807241,122.4963203,76.94993714
GBR,United Kingdom,2013,119.85858095240904,2437409.0,63.955654,113.63054709999999,76.72083349
GRC,Greece,2013,74.02760825616335,274454.0625,11.055164,71.13080197,49.97678566
HUN,Hungary,2013,-168.1771633931669,216096.4219,9.924507,105.6538872,43.83312963
IRL,Ireland,2013,1258.1344498150627,230467.7188,4.671263,119.38028590000002,99.32066756
ISL,Iceland,2013,183.24215886165337,12616.86328,0.325392,82.3070843,78.05637383
ISR,Israel,2013,244.07923902618057,240246.4375,7.817817999999999,111.89667890000001,61.86360824
ITA,Italy,2013,55.264152317310945,2100516.0,59.771094,110.7068378,70.74546987
JPN,Japan,2013,12.451028897060278,4504977.5,126.98496399999999,105.3393429,71.41742252
KOR,"Korea, Rep.",2013,58.94835831179166,1663808.125,49.846756,150.89012350000002,67.19395236
LUX,Luxembourg,2013,1023.4264695989696,31251.36523,0.5448850000000001,189.7559309,115.45905220000002
LVA,Latvia,2013,197.16642412087847,42438.69531,2.011857,116.2144837,42.46476859
MEX,Mexico,2013,223.40662092914974,1906050.25,123.740109,103.6186699,31.0089955
NLD,Netherlands,2013,2286.2706259293113,819967.4375,16.809157,104.34084250000001,98.20068534
NOR,Norway,2013,-2.875394462155169,422665.7188,5.08345,131.0425609,167.3795188
NZL,New Zealand,2013,-2.196710996775273,147816.5469,4.465276,107.4244253,66.64055279
POL,Poland,2013,9.142183573563187,914200.5,38.618697999999995,78.87777898,47.65491211
PRT,Portugal,2013,288.12358704381137,272002.0313,10.459716,94.19131539,52.34992945
SVK,Slovak Republic,2013,61.449613112532084,128856.9531,5.419288,106.0540926,47.86625748
SVN,Slovenia,2013,13.027308760372481,54389.06641,2.064819,121.8068505,53.02656105
SWE,Sweden,2013,13.718914285646115,408348.2813,9.624247,132.670735,85.41375558
TUR,Turkey,2013,86.01528228814955,1456237.375,76.223639,106.15582739999999,38.45973973
USA,United States,2013,104.06446101245099,16183547.0,317.135919,102.17687059999999,102.728779
AUS,Australia,2014,189.20885005700407,1045083.125,23.622353,123.17311969999999,89.06181192
AUT,Austria,2014,23.361316193190767,389266.2813,8.516916,132.4080757,92.00856738
BEL,Belgium,2014,-271.8090726929735,448496.8438,11.226322,151.4701913,80.42401353
CAN,Canada,2014,214.7683733363584,1543374.375,35.587793,129.08305049999998,87.30398664
CHE,Switzerland,2014,178.53914046939167,514334.2188,8.211383,132.12863190000002,126.0935744
CHL,Chile,2014,549.1266466216651,378652.625,17.762647,105.90403219999999,42.91381583
CZE,Czech Republic,2014,234.6394834722239,307704.0313,10.542666,125.35266969999999,58.75523727
DEU,Germany,2014,30.646517290334955,3750589.0,80.646262,96.90507187,93.62225112
DNK,Denmark,2014,112.32909896832295,250851.7344,5.6468989999999994,118.74391499999999,89.42746795
ESP,Spain,2014,152.75674490397105,1520006.125,46.259716,124.422661,66.1464014
EST,Estonia,2014,402.5379175813465,34273.98438,1.316203,147.6942378,52.42103174
FIN,Finland,2014,381.3252032575366,210108.875,5.47966,120.9673352,77.18886078
FRA,France,2014,12.279431959557968,2550435.0,66.10016800000001,121.92472620000001,77.67397709
GBR,United Kingdom,2014,117.44639606881361,2493278.5,64.33134799999999,116.416821,78.02108519
GRC,Greece,2014,68.58890549531164,271556.4063,11.000777000000001,74.94024991,49.69360893
HUN,Hungary,2014,554.426167011771,224983.125,9.88954,111.56907240000001,45.79707063
IRL,Ireland,2014,2026.60711753847,242766.4219,4.675164,130.9291257,104.5335293
ISL,Iceland,2014,267.13400579837514,12987.29199,0.327318,94.62468994,79.87531101
ISR,Israel,2014,118.23508921685246,250933.6875,7.939483,108.00509209999998,63.62540968
ITA,Italy,2014,47.70716783720404,2111945.75,59.788667000000004,104.2538122,71.10951779
JPN,Japan,2014,24.549692421546574,4509603.0,126.794564,108.1545382,71.59810408
KOR,"Korea, Rep.",2014,39.612006359143706,1750372.25,50.074401,150.8412208,70.36853392
LUX,Luxembourg,2014,-957.4581023277505,37470.51953,0.556573,180.8937177,135.528748
LVA,Latvia,2014,180.8118671790035,44796.25,1.989354,114.35698970000001,45.33080531
MEX,Mexico,2014,138.9119365982866,1945966.25,125.385833,104.5222663,31.24285264
NLD,Netherlands,2014,805.8556691490256,812675.375,16.86802,104.6343546,96.98773994
NOR,Norway,2014,39.59688601180409,403049.375,5.14797,135.7506839,157.61084259999998
NZL,New Zealand,2014,97.46895079340419,153141.7813,4.495482,109.80179070000001,68.57744137
POL,Poland,2014,218.679025906297,944258.25,38.619974,82.75449789,49.22011875
PRT,Portugal,2014,346.24255522436414,281354.9063,10.402343,96.72387006,54.44865664
SVK,Slovak Republic,2014,-21.64480949920414,135634.4375,5.422861,108.31289450000001,50.35068047
SVN,Slovenia,2014,123.12981111507054,57528.296879999994,2.066068,120.11461770000001,56.05324402
SWE,Sweden,2014,-90.60588418497326,413410.4688,9.703247,137.03572509999998,85.76858193
TUR,Turkey,2014,84.65949596615279,1525255.125,77.523788,105.24588899999999,39.60694579
USA,United States,2014,82.20862984424492,16598099.0,319.44863399999997,103.21555620000001,104.59746559999999
